,EURUSD,GBPUSD,USDJPY,USDCHF,AUDUSD,USDCAD,USDSEK,USDNOK,NZDUSD
2000-06-29,-0.007461902259590092,-0.005725944451757448,-0.003980665339778255,-0.0027405602923263883,-0.0009951899154089228,-0.0012131014961584974,-0.004738267148014619,-0.007165973185390584,-0.008951406649616245
2000-06-30,-0.0031430068098482478,0.004230006609385439,0.009991435912075408,-0.0035419847328244103,0.009713615809747056,-0.0014844804318487892,-0.00011335298118331227,-0.0010477299185099875,0.0004264392324093702
2000-07-03,0.0019945412555113506,-0.00033036009250098086,-0.004710759374411122,0.0003677146534291076,-0.004169446297531687,-0.00033788349776997517,-0.0032309261988435756,0.0008157557394241621,0.0032085561497323667
2000-07-05,-0.0023041474654378336,0.0009920634920634885,0.012021961378265722,-0.0063101145622740384,0.015066869815473227,0.00784154667748238,0.004264998578333845,0.0,0.01453993055555558
2000-07-06,0.0022042615723734116,0.0,0.004302684500982146,0.0018495684340320562,-0.0003384667456423074,-0.0039573412032999356,0.0040770101925253766,0.0013972985561248041,0.0006514657980456473
2000-07-07,0.004533951919021506,-0.0015188535957207927,0.004097978951289827,0.0017230769230769383,0.0013557024233181725,-0.002693602693602748,0.005526731333182822,-0.0008720930232558599,0.0
2000-07-10,-0.003886146413191849,0.0003963797317829698,-0.0065856599573324015,-0.00018429782528561756,-0.001860622462787509,-0.0008102633355840938,-0.0033090297251821,-0.001163805644457394,-0.0013012361743657275
2000-07-11,0.002527113825418592,-0.00019815059445171812,-0.0015873015873014706,0.0036866359447005337,0.0035647598030894567,-0.0008784970942019577,0.000573968825614557,0.0031109816487038255,0.003045464433326206
2000-07-12,0.010211679608552293,0.004778338200159382,0.013373234826521863,0.010713192531374371,0.00016977928692707422,0.00202908353060538,0.00021370886104432607,0.007410676950239337,0.00043525571273117514
2000-07-13,0.006638826426812461,0.005203468979319448,-0.0008305647840531893,0.005935796486977507,0.00597779675491017,-0.0004049949375631856,0.005454034298566279,0.006456820016141895,-0.0004350663476179184
2000-07-14,-0.0037337315980373598,0.0,-0.0036021058464948963,-0.004576107899807336,0.0013682230203524437,0.0024309541495035614,-0.004809305446818124,-0.0035513804559512696,-0.0032523850823937828
2000-07-17,0.0024596299860979443,0.004691689008042843,0.00602521319985172,0.00260101621098463,-0.001366353543979515,-0.0021556079488042057,0.007866936390199974,0.005978385835824218,0.007206813714785154
2000-07-18,0.0031109204033468174,-0.0016728002676479337,-0.0021192297060721454,0.0019909502262442924,0.0018822724161533522,-0.0020252480928915073,0.003568242640499486,0.004571428571428449,0.000655594405594373
2000-07-19,0.009202121901050075,0.00020077633516257798,-0.0009233610341643494,0.010416666666666519,0.01634782608695673,-0.00169113170533719,0.008999999999999897,0.0072810011376565065,0.007929515418501953
2000-07-20,-0.005919070167886398,-0.01007022658009804,-0.002865064695009245,-0.006018711638162255,-0.011348005502063385,-0.0006775985905949078,-0.006717321880850169,-0.004969505308335065,-0.014970709481449185
2000-07-21,-0.005458632131007168,-0.004813081031186051,0.011029752525720582,-0.0025179856115107313,-0.008354646206308658,-0.002237591537835648,-0.002605321507760605,-0.004483541430193028,-0.00453563714902816
2000-07-24,0.0031135924414860128,0.0017833553500659072,-0.0014668133480014722,0.0037264094242095425,0.0008532423208191808,-0.0051647978253482885,-0.0015561607291724178,0.001539250897896416,0.0071785947356972635
2000-07-25,-0.008199339793419247,-0.003291639236339683,0.0034887991186192124,-0.010299401197604752,0.0018806633612582502,0.0009563494774234016,-0.004286111884219235,-0.0073428961748635,0.0
2000-07-26,-0.0023371932433868814,0.0023756103998942013,-0.00018298261665139481,-0.002117618586640835,-0.009315718157181685,0.0008189449259536907,0.00022361359570655104,-0.0016629393887264143,-0.0021706099413933977
2000-07-27,0.00878791126353029,0.002513892564170561,-0.001189604685212231,0.006790759716243322,0.00220675606857923,0.0032730992158200856,0.01704672479320357,0.011717403790924896,0.005017452006980783
2000-07-28,0.009193164611724036,0.006056572379367742,0.0043976179569398255,0.008912978018668971,0.003235694822888213,0.0042819275470671325,0.006759355937792089,0.005450210060179428,0.002405423135797058
